PARTITION|NODELIST|CPUS|MEMORY|GRES|STATE|AVAIL_FEATURES
mit_preemptable|node1606|96|377765|(null)|allocated|node1606,rocky8
mit_preemptable|node1614|96|377765|(null)|allocated|node1614,rocky8
mit_preemptable|node1617|96|377765|(null)|allocated|node1617,rocky8
mit_preemptable|node1629|96|378031|(null)|allocated|node1629,rocky8
mit_preemptable|node1630|96|378031|(null)|allocated|node1630,rocky8
mit_preemptable|node1632|64|1023122|gpu:l40s:4|allocated|node1632,rocky8
mit_preemptable|node1805|48|378065|gpu:l40s:3|allocated|node1805,rocky8
mit_preemptable|node1900|192|377761|(null)|allocated|node1900,rocky8
mit_preemptable|node1901|192|377761|(null)|allocated|node1901,rocky8
mit_preemptable|node1902|192|377761|(null)|allocated|node1902,rocky8
mit_preemptable|node1903|192|377761|(null)|allocated|node1903,rocky8
mit_preemptable|node1904|192|377761|(null)|allocated|node1904,rocky8
mit_preemptable|node1905|192|377761|(null)|allocated|node1905,rocky8
mit_preemptable|node1906|192|378039|(null)|allocated|node1906,rocky8
mit_preemptable|node1907|192|378026|(null)|allocated|node1907,rocky8
mit_preemptable|node1909|192|378039|(null)|allocated|node1909,rocky8
mit_preemptable|node1912|192|378039|(null)|allocated|node1912,rocky8
mit_preemptable|node1913|192|378039|(null)|allocated|node1913,rocky8
mit_preemptable|node1914|192|378039|(null)|allocated|node1914,rocky8
mit_preemptable|node1915|192|378039|(null)|allocated|node1915,rocky8
mit_preemptable|node2000|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2000,rocky8
mit_preemptable|node2002|256|507079|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2002,rocky8
mit_preemptable|node2003|256|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2003,rocky8
mit_preemptable|node2004|256|507079|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2004,rocky8
mit_preemptable|node2005|256|507079|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2005,rocky8
mit_preemptable|node2006|64|249077|(null)|allocated|node2006,rocky8
mit_preemptable|node2021|64|249092|(null)|allocated|node2021,rocky8
mit_preemptable|node2023|64|249092|(null)|allocated|node2023,rocky8
mit_preemptable|node2024|32|248837|(null)|allocated|node2024,rocky8
mit_preemptable|node2025|32|248837|(null)|allocated|node2025,rocky8
mit_preemptable|node2026|32|248837|(null)|allocated|node2026,rocky8
mit_preemptable|node2027|32|248837|(null)|allocated|node2027,rocky8
mit_preemptable|node2102|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2102,rocky8
mit_preemptable|node2103|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2103,rocky8
mit_preemptable|node2104|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2104,rocky8
mit_preemptable|node2105|64|507002|(null)|allocated|node2105,rocky8
mit_preemptable|node2106|64|507002|(null)|allocated|node2106,rocky8
mit_preemptable|node2301|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2301,rocky8
mit_preemptable|node2319|128|507116|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node2319,rocky8
mit_preemptable|node2405|64|184304|(null)|allocated|node2405,rocky8
mit_preemptable|node2406|64|184304|(null)|allocated|node2406,rocky8
mit_preemptable|node2407|64|184304|(null)|allocated|node2407,rocky8
mit_preemptable|node2408|64|184304|(null)|allocated|node2408,rocky8
mit_preemptable|node2410|64|184304|(null)|allocated|node2410,rocky8
mit_preemptable|node2411|64|184304|(null)|allocated|node2411,rocky8
mit_preemptable|node2412|64|248813|(null)|allocated|node2412,rocky8
mit_preemptable|node2416|40|506987|gpu:a100:4|allocated|node2416,rocky8
mit_preemptable|node2418|40|506987|gpu:a100:2|allocated|node2418,rocky8
mit_preemptable|node2419|32|248837|(null)|allocated|node2419,rocky8
mit_preemptable|node2420|32|248837|(null)|allocated|node2420,rocky8
mit_preemptable|node2421|32|248837|(null)|allocated|node2421,rocky8
mit_preemptable|node2422|32|248837|(null)|allocated|node2422,rocky8
mit_preemptable|node2423|64|248826|(null)|allocated|node2423,rocky8
mit_preemptable|node2424|64|248826|(null)|allocated|node2424,rocky8
mit_preemptable|node2426|64|248826|(null)|allocated|node2426,rocky8
mit_preemptable|node2436|64|1023123|gpu:h100:4|allocated|node2436,rocky8
mit_preemptable|node2437|192|1538936|(null)|allocated|node2437,rocky8
mit_preemptable|node2501|120|2055024|gpu:h100:8|allocated|node2501,rocky8
mit_preemptable|node2502|96|378031|(null)|allocated|node2502,rocky8
mit_preemptable|node2503|96|378031|(null)|allocated|node2503,rocky8
mit_preemptable|node2504|96|378031|(null)|allocated|node2504,rocky8
mit_preemptable|node2505|96|378031|(null)|allocated|node2505,rocky8
mit_preemptable|node2506|96|378031|(null)|allocated|node2506,rocky8
mit_preemptable|node2507|96|378031|(null)|allocated|node2507,rocky8
mit_preemptable|node2508|96|378031|(null)|allocated|node2508,rocky8
mit_preemptable|node2509|96|378031|(null)|allocated|node2509,rocky8
mit_preemptable|node2510|96|378031|(null)|allocated|node2510,rocky8
mit_preemptable|node2512|96|378031|(null)|allocated|node2512,rocky8
mit_preemptable|node2514|128|1023177|(null)|allocated|node2514,rocky8
mit_preemptable|node2600|64|2055166|(null)|allocated|node2600,rocky8
mit_preemptable|node2602|64|2055166|(null)|allocated|node2602,rocky8
mit_preemptable|node2603|64|2055166|(null)|allocated|node2603,rocky8
mit_preemptable|node2604|64|507135|(null)|allocated|node2604,rocky8
mit_preemptable|node2606|64|507135|(null)|allocated|node2606,rocky8
mit_preemptable|node2622|64|507135|(null)|allocated|node2622,rocky8
mit_preemptable|node2623|64|507135|(null)|allocated|node2623,rocky8
mit_preemptable|node2624|64|507135|(null)|allocated|node2624,rocky8
mit_preemptable|node2625|64|507135|(null)|allocated|node2625,rocky8
mit_preemptable|node2626|64|507135|(null)|allocated|node2626,rocky8
mit_preemptable|node2627|64|507135|(null)|allocated|node2627,rocky8
mit_preemptable|node2628|64|2055166|(null)|allocated|node2628,rocky8
mit_preemptable|node2629|64|2055166|(null)|allocated|node2629,rocky8
mit_preemptable|node2630|64|2055166|(null)|allocated|node2630,rocky8
mit_preemptable|node2631|64|2055166|(null)|allocated|node2631,rocky8
mit_preemptable|node2632|64|1023230|(null)|allocated|node2632,rocky8
mit_preemptable|node2633|64|1023230|(null)|allocated|node2633,rocky8
mit_preemptable|node2634|64|1023230|(null)|allocated|node2634,rocky8
mit_preemptable|node2635|64|1023230|(null)|allocated|node2635,rocky8
mit_preemptable|node2636|64|507135|(null)|allocated|node2636,rocky8
mit_preemptable|node2642|64|1023121|gpu:h100:4|allocated|node2642,rocky8
mit_preemptable|node2643|64|1023122|gpu:l40s:4|allocated|node2643,rocky8
mit_preemptable|node2644|64|1023122|gpu:l40s:4|allocated|node2644,rocky8
mit_preemptable|node2805|56|248982|(null)|allocated|node2805,rocky8
mit_preemptable|node2806|56|248982|(null)|allocated|node2806,rocky8
mit_preemptable|node2808|56|248982|(null)|allocated|node2808,rocky8
mit_preemptable|node2810|96|1538990|gpu:l4:1|allocated|node2810,rocky8
mit_preemptable|node2902|96|1023099|gpu:l40s:4|allocated|node2902,rocky8
mit_preemptable|node2905|64|1023121|gpu:h100:4|allocated|node2905,rocky8
mit_preemptable|node3106|96|377765|(null)|allocated|node3106,rocky8
mit_preemptable|node3107|96|377765|(null)|allocated|node3107,rocky8
mit_preemptable|node3108|96|377765|(null)|allocated|node3108,rocky8
mit_preemptable|node3109|96|377765|(null)|allocated|node3109,rocky8
mit_preemptable|node3110|96|377765|(null)|allocated|node3110,rocky8
mit_preemptable|node3202|64|1022859|gpu:l40s:4(S:0-1)|allocated|node3202,rocky8
mit_preemptable|node3304|96|377765|(null)|allocated|node3304,rocky8
mit_preemptable|node3309|96|377765|(null)|allocated|node3309,rocky8
mit_preemptable|node3311|96|377765|(null)|allocated|node3311,rocky8
mit_preemptable|node3313|96|377765|(null)|allocated|node3313,rocky8
mit_preemptable|node3314|96|377765|(null)|allocated|node3314,rocky8
mit_preemptable|node3601|96|378030|(null)|allocated|node3601,rocky8,r9-pa-c14
mit_preemptable|node3602|96|378031|(null)|allocated|node3602,rocky8
mit_preemptable|node3603|96|378031|(null)|allocated|node3603,rocky8
mit_preemptable|node3604|96|378031|(null)|allocated|node3604,rocky8
mit_preemptable|node3605|96|378031|(null)|allocated|node3605,rocky8
mit_preemptable|node3606|96|378031|(null)|allocated|node3606,rocky8
mit_preemptable|node3607|96|378031|(null)|allocated|node3607,rocky8
mit_preemptable|node3608|96|765102|(null)|allocated|node3608,rocky8
mit_preemptable|node3609|96|765102|(null)|allocated|node3609,rocky8
mit_preemptable|node3610|96|378031|(null)|allocated|node3610,rocky8
mit_preemptable|node3611|96|378031|(null)|allocated|node3611,rocky8
mit_preemptable|node3612|96|1538990|(null)|allocated|node3612,rocky8
mit_preemptable|node3613|96|1538990|(null)|allocated|node3613,rocky8
mit_preemptable|node3616|96|378030|(null)|allocated|node3616,rocky8
mit_preemptable|node3617|96|378030|(null)|allocated|node3617,rocky8
mit_preemptable|node3618|192|1538935|(null)|allocated|node3618,rocky8
mit_preemptable|node3621|96|378030|(null)|allocated|node3621,rocky8
mit_preemptable|node3622|96|378030|(null)|allocated|node3622,rocky8
mit_preemptable|node3625|64|247808|(null)|allocated|node3625,rocky8
mit_preemptable|node3626|64|247808|(null)|allocated|node3626,rocky8
mit_preemptable|node3627|64|247808|(null)|allocated|node3627,rocky8
mit_preemptable|node3628|64|247808|(null)|allocated|node3628,rocky8
mit_preemptable|node4008|32|377288|gpu:rtx_pro_6000:2(S:0-7)|allocated|node4008,rocky8
mit_preemptable|node4009|32|506935|gpu:h200:2(S:0-1)|allocated|node4009,rocky8
mit_preemptable|node4010|32|506935|gpu:h200:2(S:0-1)|allocated|node4010,rocky8
mit_preemptable|node4110|128|764294|(null)|allocated|node4110,rocky8
mit_preemptable|node4201|64|1022859|gpu:l40s:4(S:0-1)|allocated|node4201,rocky8
mit_preemptable|node4204|64|1022859|gpu:l40s:4(S:0-1)|allocated|node4204,rocky8
mit_preemptable|node4206|64|1022859|gpu:l40s:4(S:0-1)|allocated|node4206,rocky8
mit_preemptable|node4207|64|1022859|gpu:l40s:4(S:0-1)|allocated|node4207,rocky8
mit_preemptable|node4300|120|2055021|gpu:h200:8(S:0-1)|allocated|node4300,rocky8
mit_preemptable|node4309|64|1022949|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node4309,rocky8
mit_preemptable|node4405|96|378030|(null)|allocated|node4405,rocky8
mit_preemptable|node4406|96|378030|(null)|allocated|node4406,rocky8
mit_preemptable|node4415|96|377765|(null)|allocated|node4415,rocky8
mit_preemptable|node4501|64|1022949|gpu:a100:4(S:2-3,6-7,10-11,14-15)|allocated|node4501,rocky8
mit_preemptable|node4513|96|378030|(null)|allocated|node4513,rocky8
mit_preemptable|node4514|96|378030|(null)|allocated|node4514,rocky8
mit_preemptable|node4702|96|1538454|(null)|allocated|node4702,rocky8
mit_preemptable|node5000|120|2055006|gpu:h200:8(S:0-1)|allocated|node5000,rocky8
mit_preemptable|node5001|120|2055006|gpu:h200:8(S:0-1)|allocated|node5001,rocky8
mit_preemptable|node5104|32|377288|gpu:rtx_pro_6000:2(S:0-7)|allocated|node5104,rocky8
mit_preemptable|node5105|32|764360|gpu:h200:2(S:0-7)|allocated|node5105,rocky8
mit_preemptable|node5200|120|2055006|gpu:h200:8(S:0-1)|allocated|node5200,rocky8
mit_preemptable|node5201|64|1022870|gpu:h200:4(S:0)|allocated|node5201,rocky8
mit_preemptable|node1409|64|378100|(null)|idle|node1409,rocky8
mit_preemptable|node1412|64|378098|(null)|idle|node1412,rocky8
mit_preemptable|node1415|64|378100|(null)|idle|node1415,rocky8
mit_preemptable|node1416|64|378100|(null)|idle|node1416,rocky8
mit_preemptable|node1417|64|378100|(null)|idle|node1417,rocky8
mit_preemptable|node1418|64|378100|(null)|idle|node1418,rocky8
mit_preemptable|node1419|64|378098|(null)|idle|node1419,rocky8
mit_preemptable|node1420|64|378100|(null)|idle|node1420,rocky8
mit_preemptable|node1421|64|378097|(null)|idle|node1421,rocky8
mit_preemptable|node1422|64|378100|(null)|idle|node1422,rocky8
mit_preemptable|node1423|64|378100|(null)|idle|node1423,rocky8
mit_preemptable|node1424|64|378100|(null)|idle|node1424,rocky8
mit_preemptable|node1425|64|378098|(null)|idle|node1425,rocky8
mit_preemptable|node1426|64|378098|(null)|idle|node1426,rocky8
mit_preemptable|node1431|64|378097|(null)|idle|node1431,rocky8
mit_preemptable|node1432|64|378098|(null)|idle|node1432,rocky8
mit_preemptable|node1433|64|378097|(null)|idle|node1433,rocky8
mit_preemptable|node1434|64|378098|(null)|idle|node1434,rocky8
mit_preemptable|node1435|64|378097|(null)|idle|node1435,rocky8
mit_preemptable|node1436|64|378097|(null)|idle|node1436,rocky8
mit_preemptable|node1437|64|378098|(null)|idle|node1437,rocky8
mit_preemptable|node1438|64|378099|(null)|idle|node1438,rocky8
mit_preemptable|node1439|64|378098|(null)|idle|node1439,rocky8
mit_preemptable|node1443|64|378100|(null)|idle|node1443,rocky8
mit_preemptable|node1444|64|378098|(null)|idle|node1444,rocky8
mit_preemptable|node1445|64|378098|(null)|idle|node1445,rocky8
mit_preemptable|node1446|64|378100|(null)|idle|node1446,rocky8
mit_preemptable|node1451|64|378100|(null)|idle|node1451,rocky8
mit_preemptable|node1456|64|378100|(null)|idle|node1456,rocky8
mit_preemptable|node1919|64|249087|(null)|idle|node1919,rocky8
mit_preemptable|node1920|64|249087|(null)|idle|node1920,rocky8
mit_preemptable|node1921|64|249087|(null)|idle|node1921,rocky8
mit_preemptable|node1922|64|249087|(null)|idle|node1922,rocky8
mit_preemptable|node1923|64|249087|(null)|idle|node1923,rocky8
mit_preemptable|node1924|64|249087|(null)|idle|node1924,rocky8
mit_preemptable|node1925|64|249087|(null)|idle|node1925,rocky8
mit_preemptable|node1926|64|249087|(null)|idle|node1926,rocky8
mit_preemptable|node2108|64|507002|(null)|idle|node2108,rocky8
mit_preemptable|node2109|64|507002|(null)|idle|node2109,rocky8
mit_preemptable|node2110|64|507002|(null)|idle|node2110,rocky8
mit_preemptable|node2111|64|507002|(null)|idle|node2111,rocky8
mit_preemptable|node2112|64|507002|(null)|idle|node2112,rocky8
mit_preemptable|node2113|64|507002|(null)|idle|node2113,rocky8
mit_preemptable|node2114|64|507002|(null)|idle|node2114,rocky8
mit_preemptable|node2115|64|507002|(null)|idle|node2115,rocky8
mit_preemptable|node2116|64|507002|(null)|idle|node2116,rocky8
mit_preemptable|node2117|64|507002|(null)|idle|node2117,rocky8
mit_preemptable|node2118|64|507002|(null)|idle|node2118,rocky8
mit_preemptable|node2305|64|507002|(null)|idle|node2305,rocky8
mit_preemptable|node2306|64|507002|(null)|idle|node2306,rocky8
mit_preemptable|node2307|64|507002|(null)|idle|node2307,rocky8
mit_preemptable|node2308|64|507002|(null)|idle|node2308,rocky8
mit_preemptable|node2309|64|507002|(null)|idle|node2309,rocky8
mit_preemptable|node2310|64|507002|(null)|idle|node2310,rocky8
mit_preemptable|node2311|64|507002|(null)|idle|node2311,rocky8
mit_preemptable|node2312|64|507002|(null)|idle|node2312,rocky8
mit_preemptable|node2313|64|507002|(null)|idle|node2313,rocky8
mit_preemptable|node2314|64|507002|(null)|idle|node2314,rocky8
mit_preemptable|node2315|64|507002|(null)|idle|node2315,rocky8
mit_preemptable|node2316|64|507002|(null)|idle|node2316,rocky8
mit_preemptable|node2317|64|507002|(null)|idle|node2317,rocky8
mit_preemptable|node2318|64|507002|(null)|idle|node2318,rocky8
mit_preemptable|node2427|64|248826|(null)|idle|node2427,rocky8
mit_preemptable|node2428|64|248826|(null)|idle|node2428,rocky8
mit_preemptable|node2519|64|249087|(null)|idle|node2519,rocky8
mit_preemptable|node2520|64|249087|(null)|idle|node2520,rocky8
mit_preemptable|node2521|64|249087|(null)|idle|node2521,rocky8
mit_preemptable|node2607|64|507135|(null)|idle|node2607,rocky8
mit_preemptable|node2608|64|507135|(null)|idle|node2608,rocky8
mit_preemptable|node2609|64|507135|(null)|idle|node2609,rocky8
mit_preemptable|node2610|64|507135|(null)|idle|node2610,rocky8
mit_preemptable|node2611|64|507135|(null)|idle|node2611,rocky8
mit_preemptable|node2612|64|507135|(null)|idle|node2612,rocky8
mit_preemptable|node2613|64|507135|(null)|idle|node2613,rocky8
mit_preemptable|node2614|64|507135|(null)|idle|node2614,rocky8
mit_preemptable|node2615|64|507135|(null)|idle|node2615,rocky8
mit_preemptable|node2616|64|507135|(null)|idle|node2616,rocky8
mit_preemptable|node2617|64|507135|(null)|idle|node2617,rocky8
mit_preemptable|node2618|64|507135|(null)|idle|node2618,rocky8
mit_preemptable|node2619|64|507135|(null)|idle|node2619,rocky8
mit_preemptable|node2620|64|507135|(null)|idle|node2620,rocky8
mit_preemptable|node3206|64|1022859|gpu:l40s:4(S:0-1)|idle|node3206,rocky8
mit_preemptable|node3207|64|1022859|gpu:l40s:4(S:0-1)|idle|node3207,rocky8
mit_preemptable|node3208|64|1022859|gpu:l40s:4(S:0-1)|idle|node3208,rocky8
mit_preemptable|node3405|64|1022859|gpu:l40s:4(S:0-1)|idle|node3405,rocky8
mit_preemptable|node3406|64|1022859|gpu:l40s:4(S:0-1)|idle|node3406,rocky8
mit_preemptable|node3503|64|1022859|gpu:l40s:4(S:0-1)|idle|node3503,rocky8
mit_preemptable|node3504|64|1022859|gpu:l40s:4(S:0-1)|idle|node3504,rocky8
mit_preemptable|node3505|64|1022859|gpu:l40s:4(S:0-1)|idle|node3505,rocky8
mit_preemptable|node3506|64|1022859|gpu:l40s:4(S:0-1)|idle|node3506,rocky8
mit_preemptable|node3507|64|1022859|gpu:l40s:4(S:0-1)|idle|node3507,rocky8
mit_preemptable|node3508|64|1022859|gpu:l40s:4(S:0-1)|idle|node3508,rocky8
mit_preemptable|node3509|64|1022859|gpu:l40s:4(S:0-1)|idle|node3509,rocky8
mit_preemptable|node3510|64|1022859|gpu:l40s:4(S:0-1)|idle|node3510,rocky8
mit_preemptable|node3511|64|1022859|gpu:l40s:4(S:0-1)|idle|node3511,rocky8
mit_preemptable|node4307|64|1023122|gpu:l40s:4(S:0-1)|idle|node4307,rocky8
mit_preemptable|node4402|48|1023129|gpu:l40s:4(S:0-1)|idle|node4402,rocky8
mit_preemptable|node4404|48|1023129|gpu:l40s:4(S:0-1)|idle|node4404,rocky8
mit_preemptable|node4409|96|378030|(null)|idle|node4409,rocky8
mit_preemptable|node4411|96|378030|(null)|idle|node4411,rocky8
mit_preemptable|node4412|96|378030|(null)|idle|node4412,rocky8
mit_preemptable|node4413|96|378030|(null)|idle|node4413,rocky8
mit_preemptable|node4416|96|377765|(null)|idle|node4416,rocky8
mit_preemptable|node4503|64|1023122|gpu:l40s:4(S:0-1)|idle|node4503,rocky8
mit_preemptable|node4511|96|378030|(null)|idle|node4511,rocky8
mit_preemptable|node4512|96|377765|(null)|idle|node4512,rocky8
pi_cdrennan_gpu|node1804|48|378065|gpu:l40s:3|mixed|node1804,rocky8
pi_cdrennan_gpu|node1805|48|378065|gpu:l40s:3|allocated|node1805,rocky8
pi_seager|node2511|96|378031|(null)|mixed|node2511,rocky8
pi_seager|node2513|96|378031|(null)|mixed|node2513,rocky8
pi_seager|node2523|96|378031|(null)|mixed|node2523,rocky8
pi_seager|node2524|96|378031|(null)|mixed|node2524,rocky8
pi_seager|node2525|96|378031|(null)|mixed|node2525,rocky8
pi_seager|node2502|96|378031|(null)|allocated|node2502,rocky8
pi_seager|node2503|96|378031|(null)|allocated|node2503,rocky8
pi_seager|node2504|96|378031|(null)|allocated|node2504,rocky8
pi_seager|node2505|96|378031|(null)|allocated|node2505,rocky8
pi_seager|node2506|96|378031|(null)|allocated|node2506,rocky8
pi_seager|node2507|96|378031|(null)|allocated|node2507,rocky8
pi_seager|node2508|96|378031|(null)|allocated|node2508,rocky8
pi_seager|node2509|96|378031|(null)|allocated|node2509,rocky8
pi_seager|node2510|96|378031|(null)|allocated|node2510,rocky8
pi_seager|node2512|96|378031|(null)|allocated|node2512,rocky8
pi_ppliang|node2500|120|2055024|gpu:h200:8|mixed|node2500,rocky8
pi_linaresr|node2501|120|2055024|gpu:h100:8|allocated|node2501,rocky8
mit_data_transfer|dtn001|64|257000|(null)|idle|dtn001,rocky8
mit_data_transfer|dtn002|64|257000|(null)|idle|dtn002,rocky8
pi_edboyden|node2809|96|1538990|gpu:l4:1|mixed|node2809,rocky8
pi_edboyden|node2810|96|1538990|gpu:l4:1|allocated|node2810,rocky8
ou_ki|node4509|96|378030|(null)|mixed|node4509,rocky8
ou_ki|node4510|96|378030|(null)|mixed|node4510,rocky8
ou_ki|node3602|96|378031|(null)|allocated|node3602,rocky8
ou_ki|node3603|96|378031|(null)|allocated|node3603,rocky8
ou_ki|node3604|96|378031|(null)|allocated|node3604,rocky8
ou_ki|node3605|96|378031|(null)|allocated|node3605,rocky8
ou_ki|node3606|96|378031|(null)|allocated|node3606,rocky8
ou_ki|node3607|96|378031|(null)|allocated|node3607,rocky8
ou_ki|node3610|96|378031|(null)|allocated|node3610,rocky8
ou_ki|node3611|96|378031|(null)|allocated|node3611,rocky8
ou_ki|node4513|96|378030|(null)|allocated|node4513,rocky8
ou_ki|node4514|96|378030|(null)|allocated|node4514,rocky8
ou_ki|node4511|96|378030|(null)|idle|node4511,rocky8
ou_ki|node4512|96|377765|(null)|idle|node4512,rocky8
ou_ki_highmem|node3608|96|765102|(null)|allocated|node3608,rocky8
ou_ki_highmem|node3609|96|765102|(null)|allocated|node3609,rocky8
ou_ki_highmem|node3612|96|1538990|(null)|allocated|node3612,rocky8
ou_ki_highmem|node3613|96|1538990|(null)|allocated|node3613,rocky8
pi_ccoley|node2522|64|249087|(null)|mixed|node2522,rocky8
pi_ccoley|node2436|64|1023123|gpu:h100:4|allocated|node2436,rocky8
pi_ccoley|node2519|64|249087|(null)|idle|node2519,rocky8
pi_ccoley|node2520|64|249087|(null)|idle|node2520,rocky8
pi_ccoley|node2521|64|249087|(null)|idle|node2521,rocky8
pi_keating|node1708|48|378065|gpu:h100:2|mixed|node1708,rocky8
pi_keating|node1709|48|378065|gpu:h100:2|mixed|node1709,rocky8
pi_keating|node1927|64|1022965|gpu:a100:4(S:2-3,6-7,10-11,14-15)|mixed|node1927,rocky8
pi_keating|node3619|48|1023129|gpu:l40s:4(S:0-1)|mixed|node3619,rocky8
